DATE,REAINTRATREARAT10Y,CORESTICKM159SFRBATL,CPILFESL,EXPINF30YR,FPCPITOTLZGUSA,GDP,unrate,psr,m2,dspic,pce,reer,ir,ffer,tcs,indpro,ccpi,PCEPILFE,Price,Open,High,Low,Change %,value
2013-10-10,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,80.42,80.41,80.59,80.36,0.05%,233.669
2013-10-11,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,80.41,80.46,80.54,80.24,-0.01%,233.669
2013-10-14,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,80.26,80.29,80.39,80.13,-0.19%,233.669
2013-10-15,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,80.48,80.38,80.7,80.25,0.27%,233.669
2013-10-16,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,80.47,80.44,80.75,80.28,-0.01%,233.669
2013-10-17,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.65,80.52,80.56,79.61,-1.02%,233.669
2013-10-18,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.65,79.69,79.76,79.48,0.00%,233.669
2013-10-21,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.69,79.62,79.82,79.64,0.05%,233.669
2013-10-22,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.23,79.73,79.79,79.18,-0.58%,233.669
2013-10-23,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.26,79.26,79.39,79.14,0.04%,233.669
2013-10-24,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.19,79.28,79.32,79.08,-0.09%,233.669
2013-10-25,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.19,79.21,79.32,79.0,0.00%,233.669
2013-10-28,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.25,79.23,79.38,79.15,0.08%,233.669
2013-10-29,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.61,79.32,79.67,79.29,0.45%,233.669
2013-10-30,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,79.78,79.61,79.91,79.45,0.21%,233.669
2013-10-31,0.49296942,1.866698,234.921,2.1062977,1.46483265562717,17133.114,7.2,6.0,10929.8,12395.1,11465.2,96.92,2.615909091,0.087096774,951214.0,99.9168,234.921,94.703,80.19,79.79,80.27,79.68,0.51%,233.669
2013-11-01,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.72,80.23,80.78,80.25,0.66%,234.1
2013-11-04,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.55,80.69,80.93,80.53,-0.21%,234.1
2013-11-05,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.71,80.56,80.81,80.5,0.20%,234.1
2013-11-06,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.48,80.69,80.72,80.38,-0.28%,234.1
2013-11-07,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.84,80.52,81.46,80.44,0.45%,234.1
2013-11-08,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,81.3,80.89,81.48,80.78,0.57%,234.1
2013-11-11,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,81.09,81.29,81.34,81.06,-0.26%,234.1
2013-11-12,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,81.19,81.09,81.46,81.02,0.12%,234.1
2013-11-13,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.93,81.13,81.28,80.73,-0.32%,234.1
2013-11-14,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,81.02,80.81,81.21,80.74,0.11%,234.1
2013-11-15,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.85,81.03,81.15,80.78,-0.21%,234.1
2013-11-18,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.83,80.82,80.92,80.56,-0.02%,234.1
2013-11-19,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.7,80.74,80.84,80.49,-0.16%,234.1
2013-11-20,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,81.11,80.58,81.13,80.53,0.51%,234.1
2013-11-21,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,81.07,81.06,81.29,80.95,-0.05%,234.1
2013-11-22,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.71,81.02,81.09,80.64,-0.44%,234.1
2013-11-25,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.92,80.69,81.02,80.68,0.26%,234.1
2013-11-26,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.61,80.8,80.9,80.6,-0.38%,234.1
2013-11-27,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.72,80.64,80.79,80.48,0.14%,234.1
2013-11-28,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.72,80.73,80.75,80.54,0.00%,234.1
2013-11-29,0.48963774,1.890963,235.359,2.1051614,1.46483265562717,17133.114,6.9,5.8,10962.85,12426.2,11531.3,97.41,2.718421053,0.084333333,964122.0,100.1762,235.359,94.86,80.68,80.57,80.68,80.49,-0.05%,234.1
2013-12-01,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.68,80.57,80.68,80.49,-0.05%,234.719
2013-12-02,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.92,80.66,80.96,80.5,0.30%,234.719
2013-12-03,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.92,80.89,80.99,80.5,0.00%,234.719
2013-12-04,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.62,80.63,80.91,80.54,-0.37%,234.719
2013-12-05,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.23,80.64,80.83,80.23,-0.48%,234.719
2013-12-06,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.31,80.3,80.61,80.22,0.10%,234.719
2013-12-09,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.13,80.25,80.33,80.12,-0.22%,234.719
2013-12-10,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,79.97,80.13,80.18,79.84,-0.20%,234.719
2013-12-11,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,79.89,79.98,80.06,79.76,-0.10%,234.719
2013-12-12,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.21,79.9,80.25,79.85,0.40%,234.719
2013-12-13,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.21,80.23,80.42,80.16,0.00%,234.719
2013-12-16,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.07,80.23,80.22,79.92,-0.17%,234.719
2013-12-17,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.06,80.1,80.28,79.98,-0.01%,234.719
2013-12-18,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.11,80.05,80.62,79.81,0.06%,234.719
2013-12-19,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.63,80.52,80.67,80.47,0.65%,234.719
2013-12-20,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.58,80.67,80.83,80.39,-0.06%,234.719
2013-12-23,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.45,80.53,80.55,80.31,-0.16%,234.719
2013-12-24,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.45,80.44,80.61,80.43,0.00%,234.719
2013-12-25,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.45,80.54,80.6,80.45,0.00%,234.719
2013-12-26,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.48,80.59,80.62,80.44,0.04%,234.719
2013-12-27,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.39,80.51,80.52,79.69,-0.11%,234.719
2013-12-30,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.0,80.29,80.43,79.93,-0.49%,234.719
2013-12-31,0.41829993,1.872378,235.759,2.1347863,1.46483265562717,17133.114,6.7,6.0,11086.38,12452.7,11558.6,97.35,2.901904762,0.08516129,979211.0,100.3658,235.759,94.961,80.03,80.0,80.22,79.97,0.04%,234.719
2014-01-01,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.03,80.21,80.24,80.1,0.00%,235.288
2014-01-02,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.63,80.12,80.71,80.08,0.75%,235.288
2014-01-03,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.79,80.57,80.89,80.49,0.20%,235.288
2014-01-06,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.65,80.86,80.91,80.54,-0.17%,235.288
2014-01-07,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.83,80.69,80.95,80.6,0.22%,235.288
2014-01-08,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.02,80.91,81.17,80.83,0.24%,235.288
2014-01-09,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.0,81.08,81.19,80.85,-0.02%,235.288
2014-01-10,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.66,80.95,81.14,80.53,-0.42%,235.288
2014-01-13,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.51,80.58,80.75,80.47,-0.19%,235.288
2014-01-14,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.66,80.58,80.7,80.44,0.19%,235.288
2014-01-15,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.03,80.66,81.13,80.65,0.46%,235.288
2014-01-16,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.91,81.05,81.12,80.77,-0.15%,235.288
2014-01-17,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.22,80.93,81.3,80.91,0.38%,235.288
2014-01-20,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.22,81.17,81.3,81.04,0.00%,235.288
2014-01-21,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.1,81.18,81.39,81.04,-0.15%,235.288
2014-01-22,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.17,81.11,81.21,80.96,0.09%,235.288
2014-01-23,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.44,81.23,81.31,80.41,-0.90%,235.288
2014-01-24,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.46,80.47,80.56,80.15,0.02%,235.288
2014-01-27,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.52,80.46,80.56,80.3,0.07%,235.288
2014-01-28,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.57,80.49,80.76,80.39,0.06%,235.288
2014-01-29,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,80.5,80.66,80.82,80.44,-0.09%,235.288
2014-01-30,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.08,80.57,81.14,80.55,0.72%,235.288
2014-01-31,0.68063671,1.821944,235.961,2.187237,1.62222297740817,17144.281,6.6,6.7,11108.375,12513.3,11543.7,98.42,2.858095238,0.071612903,986587.0,100.038,235.961,95.064,81.31,81.04,81.32,80.99,0.28%,235.288
2014-02-01,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,81.31,81.04,81.32,80.99,0.28%,235.547
2014-02-03,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,81.01,81.28,81.32,80.99,-0.37%,235.547
2014-02-04,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,81.12,81.08,81.22,80.99,0.14%,235.547
2014-02-05,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,81.04,81.12,81.24,80.9,-0.10%,235.547
2014-02-06,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.91,81.05,81.23,80.72,-0.16%,235.547
2014-02-07,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.69,80.89,81.01,80.6,-0.27%,235.547
2014-02-10,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.64,80.77,80.76,80.59,-0.06%,235.547
2014-02-11,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.64,80.63,80.67,80.45,0.00%,235.547
2014-02-12,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.68,80.62,80.83,80.49,0.05%,235.547
2014-02-13,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.32,80.7,80.71,80.19,-0.45%,235.547
2014-02-14,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.15,80.32,80.33,80.06,-0.21%,235.547
2014-02-17,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.14,80.08,80.18,79.95,-0.01%,235.547
2014-02-18,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.01,80.17,80.23,79.96,-0.16%,235.547
2014-02-19,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.14,79.97,80.23,79.93,0.16%,235.547
2014-02-20,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.29,80.22,80.42,80.03,0.19%,235.547
2014-02-21,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.24,80.3,80.41,80.18,-0.06%,235.547
2014-02-24,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.2,80.28,80.37,80.11,-0.05%,235.547
2014-02-25,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.14,80.22,80.26,80.02,-0.07%,235.547
2014-02-26,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.43,80.15,80.52,80.09,0.36%,235.547
2014-02-27,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,80.28,80.42,80.58,80.23,-0.19%,235.547
2014-02-28,0.50867731,1.789204,236.185,2.1364697,1.62222297740817,17144.281,6.7,6.6,11134.55,12579.5,11615.4,98.51,2.709473684,0.066428571,987538.0,100.7918,236.185,95.109,79.69,80.28,80.31,79.69,-0.73%,235.547
2014-03-01,0.58045318,1.821445,236.625,2.1334449,1.62222297740817,17144.281,6.7,6.7,11263.46,12648.6,11695.2,98.87,2.723333333,0.078064516,991157.0,101.7782,236.625,95.25,79.69,80.28,80.31,79.69,-0.73%,236.028
2014-03-03,0.58045318,1.821445,236.625,2.1334449,1.62222297740817,17144.281,6.7,6.7,11263.46,12648.6,11695.2,98.87,2.723333333,0.078064516,991157.0,101.7782,236.625,95.25,80.08,79.9,80.1,79.77,0.49%,236.028
2014-03-04,0.58045318,1.821445,236.625,2.1334449,1.62222297740817,17144.281,6.7,6.7,11263.46,12648.6,11695.2,98.87,2.723333333,0.078064516,991157.0,101.7782,236.625,95.25,80.17,80.07,80.21,79.92,0.11%,236.028
2014-03-05,0.58045318,1.821445,236.625,2.1334449,1.62222297740817,17144.281,6.7,6.7,11263.46,12648.6,11695.2,98.87,2.723333333,0.078064516,991157.0,101.7782,236.625,95.25,80.11,80.14,80.27,80.05,-0.07%,236.028
2014-03-06,0.58045318,1.821445,236.625,2.1334449,1.62222297740817,17144.281,6.7,6.7,11263.46,12648.6,11695.2,98.87,2.723333333,0.078064516,991157.0,101.7782,236.625,95.25,79.66,80.12,80.2,79.59,-0.56%,236.028
2014-03-07,0.58045318,1.821445,236.625,2.1334449,1.62222297740817,17144.281,6.7,6.7,11263.46,12648.6,11695.2,98.87,2.723333333,0.078064516,991157.0,101.7782,236.625,95.25,79.72,79.66,79.85,79.43,0.08%,236.028
2014-03-10,0.58045318,1.821445,236.625,2.1334449,1.62222297740817,17144.281,6.7,6.7,11263.46,12648.6,11695.2,98.87,2.723333333,0.078064516,991157.0,101.7782,236.625,95.25,79.77,79.69,79.83,79.63,0.06%,236.028
2014-03-11,0.58045318,1.821445,236.625,2.1334449,1.62222297740817,17144.281,6.7,6.7,11263.46,12648.6,11695.2,98.87,2.723333333,0.078064516,991157.0,101.7782,236.625,95.25,79.74,79.75,79.93,79.71,-0.04%,236.028
